"photo_id","wb_gain_r","wb_gain_g","wb_gain_b","exposure_gain","saturated_frac","wb_clamped","exp_clamped","n_bg_pixels","residual_a","residual_b","residual_euclid"
"6495490673_2",0.856881823362923,1.04064773066275,1.14673907316872,1.12802891042384,0.03145,FALSE,FALSE,19371,-2.65340203724301,18.4764100133268,18.6659655349465
"6495490821_1",0.917069504834682,0.956321114116568,1.15754642070537,1.13577393808145,0.0545,FALSE,FALSE,18910,-6.77786174766815,16.2287461365117,17.587257063961
"6495490966_1",0.900287515509019,0.94163998584005,1.20879995638016,1.10301141869507,0.13925,FALSE,FALSE,17215,-8.69897060939434,22.6398699036705,24.2535729103617
"6495490966_2",0.913596485765317,0.95866731266316,1.1596755849026,1.10574896771425,0.15885,FALSE,FALSE,16823,-8.32088925100549,20.0906684842903,21.7456238832818
"6495491243_1",0.802187413467534,0.935239715254547,1.4616380023446,1.17095872739317,0.29995,FALSE,FALSE,14001,-1.06474643718218,15.4608168272817,15.4974366248825
"6495492187_1",0.915787231191767,0.980951286548769,1.12533447601671,1.08490814727896,0.03235,FALSE,FALSE,19353,0.537806539743557,3.09623362268294,3.14259423413575
"6495492231_1",0.947028905702407,0.998513157969228,1.06092132149813,1.0432867820711,0.0154,FALSE,FALSE,19692,1.02720164321449,2.80025066092091,2.9827079943921
"6495492720_1",0.86748588779916,0.972166978291253,1.22157752896757,1.12050666903948,0.0907,FALSE,FALSE,18186,0.613452481591337,3.49449201704273,3.54792874848776
"6495494106_1",0.916094486784382,0.973388803726972,1.13498252986686,1.06478972524775,0.0739,FALSE,FALSE,18522,0.8719365228399,7.52457104118178,7.57492195693484
"6495494106_2",0.890024566696941,1.01325480064445,1.12420571268047,1.10092577989216,0.0272,FALSE,FALSE,19456,1.17738679110524,5.13388801646679,5.26716677365454
"6495495448_1",0.895708142111282,0.994591262377401,1.13878775428235,1.09849162205243,0.0143,FALSE,FALSE,19714,-1.49306707532437,4.4633950119838,4.70650022037814
"6495495587_1",0.986104118589481,0.997591788760423,1.01678273384643,1.33272882240134,0.00905,FALSE,FALSE,19819,-0.612929459353373,0.0591253216370768,0.615774573851426
"6495495587_2",0.989970541315844,0.992980283543398,1.01750144098137,1.30533774196481,0.00934999999999997,FALSE,FALSE,19813,-0.442925745429035,0.0523385784581665,0.446007334871174
"6495495748_1",0.891006519523992,0.989254812565121,1.15365288695135,1.12309122481923,0.01975,FALSE,FALSE,19605,-1.14424727955692,8.65553870768858,8.73084487074812
"6495495748_2",0.873712181488243,1.00248700197362,1.16558381417228,1.11441314621754,0.0546,FALSE,FALSE,18908,-0.554779805930855,14.3976914707599,14.4083760472949
"6495495748_3",0.88546696878032,0.986676848720388,1.16665784142153,1.11497154432859,0.0274,FALSE,FALSE,19452,0.363768399427811,5.98958805768724,6.00062434661694
