photo_ID,class_coverage
2252014564_2.jpg,8.21
2252014564_3.jpg,14.12
2252031382_1.jpg,0.51
2252031382_2.jpg,0.00
2252032550_1.jpg,2.08
2252032550_2.jpg,7.43
2252035414_1.jpg,1.50
2252047223_1.jpg,7.75
2252066941_1.jpg,10.16
2252078536_1.jpg,10.58
2252080233_1.jpg,10.28
2265806064_1.jpg,1.37
2265824568_1.jpg,6.83
2265833302_1.jpg,4.49
2265839912_1.jpg,53.32
2265861293_1.jpg,3.11
2269231881_1.jpg,5.10
2269236181_1.jpg,1.21
2269236181_2.jpg,1.81
2273223706_1.jpg,9.41
2273223706_2.jpg,6.26
2273223706_3.jpg,22.38
2273227675_1.jpg,8.93
2273232773_1.jpg,7.27
2273232773_2.jpg,3.39
2273232773_3.jpg,40.71
2283070824_1.jpg,19.07
2283089911_1.jpg,2.64
2283101792_1.jpg,0.55
2283185768_1.jpg,4.62
2283185936_1.jpg,18.55
2283185936_2.jpg,21.68
2283185936_3.jpg,7.00
2283237895_1.jpg,2.99
2294457984_1.jpg,2.05
2294459988_1.jpg,1.10
2294522920_1.jpg,6.97
2294591769_1.jpg,1.14
2294595769_1.jpg,2.71
2294596374_1.jpg,2.08
2294597853_1.jpg,7.44
2294608612_1.jpg,7.92
2294681515_1.jpg,9.12
2294681515_2.jpg,4.85
2294681515_3.jpg,5.00
2294681515_4.jpg,5.21
2294681515_5.jpg,5.00
2294681515_6.jpg,4.85
2294681515_7.jpg,4.03
2294681515_8.jpg,8.26
2294681515_9.jpg,9.12
2331858942_1.jpg,0.00
2331876813_1.jpg,22.27
2331902156_1.jpg,1.14
2331915398_1.jpg,4.50
2350371135_1.jpg,7.19
2350403940_1.jpg,3.06
2350405070_1.jpg,15.33
2350422641_1.jpg,21.49
2350429868_1.jpg,1.95
2350429868_2.jpg,18.30
2350441619_1.jpg,0.91
2366053653_1.jpg,8.33
2366053653_2.jpg,5.14
2366129751_1.jpg,85.15
2366129751_2.jpg,35.71
2397518581_1.jpg,37.77
2397518581_2.jpg,32.48
2397518581_3.jpg,5.93
2397558415_1.jpg,0.05
2397570432_1.jpg,15.69
2422923454_1.jpg,8.14
2422934825_1.jpg,5.03
2423002534_1.jpg,9.81
2423002534_2.jpg,3.35
2423005968_1.jpg,0.99
2423025466_1.jpg,1.79
2423025677_1.jpg,5.94
2423031386_1.jpg,4.06
2423031386_2.jpg,1.68
2423095005_1.jpg,3.76
2423101758_1.jpg,9.56
2423102384_1.jpg,25.46
2423129859_1.jpg,2.15
2423169335_1.jpg,39.29
2423169335_2.jpg,8.16
2423171759_1.jpg,7.87
2423171759_2.jpg,12.31
2423171759_3.jpg,14.44
2423171759_4.jpg,8.58
2429301928_1.jpg,0.09
2429316568_1.jpg,0.11
2429317523_1.jpg,0.82
