"gbif_id","longitude","latitude","subspecies"
3759903154,-1.327217,46.004219,"aspis"
3759917861,14.413977,40.819187,"hugyi"
3760136411,-3.926041,42.70483,"aspis"
3760244345,7.260422,47.943265,"aspis"
3760385475,6.640384,46.483603,"francisciredi"
3764092677,10.94798,43.551822,"francisciredi"
3764170147,2.097083,43.43142,"zinnikeri"
3764208920,10.86895,45.816293,"francisciredi"
3764245928,10.816846,45.679851,"francisciredi"
3764506105,12.977488,42.466279,NA
3772451084,13.251845,41.845815,NA
3772885434,13.491688,41.469836,NA
3772964570,4.047776,45.910589,"aspis"
3772967797,10.976568,45.803886,"francisciredi"
3773000056,2.577035,48.393782,"aspis"
3773446303,0.979978,45.361741,"aspis"
3773455994,7.079988,46.172424,"francisciredi"
3773478784,10.828573,45.869593,"francisciredi"
3784883536,8.791957,44.588243,"francisciredi"
3784975025,10.526575,45.995288,"francisciredi"
3785078120,1.775428,42.16747,"zinnikeri"
3785085133,8.477849,46.086557,"francisciredi"
3802440712,-0.331897,42.820842,"zinnikeri"
3802677863,5.970339,44.089734,"aspis"
3802761915,7.264203,47.937481,"aspis"
3825452326,3.277991,43.918739,"zinnikeri"
3858485111,1.567695,47.149178,"aspis"
3858878570,1.538396,42.611633,"zinnikeri"
3858892622,7.027542,47.270234,"francisciredi"
3858900186,-3.878223,42.756761,"aspis"
3858967420,12.977582,45.62754,"francisciredi"
3859066147,-0.921121,42.787507,"zinnikeri"
3859456094,-0.015031,42.857865,"zinnikeri"
3859598643,10.924092,46.108328,"francisciredi"
3859647456,8.497537,46.155331,"francisciredi"
3859665272,16.019235,41.669549,"hugyi"
3859677098,6.454209,44.469965,"francisciredi"
3859961416,7.339794,45.5886,"francisciredi"
3859968485,3.130251,43.967152,"zinnikeri"
3860431746,1.311762,43.019292,"zinnikeri"
3860583850,8.613162,45.722937,"francisciredi"
3860687860,10.933827,46.113079,"francisciredi"
3872899991,10.299386,42.333523,NA
3873938790,8.823166,45.857767,"francisciredi"
3874031526,3.710932,47.979227,"aspis"
3874132773,10.78053,42.851531,NA
3881423941,12.077699,42.133846,NA
3881733024,13.090777,41.839194,NA
3881826596,7.859244,46.395322,"francisciredi"
3888718250,0.531545,42.55958,"zinnikeri"
3888885925,2.719146,48.218045,"aspis"
3888895174,13.231479,41.95621,NA
3892364592,12.660893,41.971207,NA
3892407036,7.64905,46.416832,"francisciredi"
3892480849,1.133732,45.446026,"aspis"
3892522734,12.025137,42.277763,NA
3892523849,1.03994,42.490377,"zinnikeri"
3892561567,12.727406,42.026905,NA
3892562914,13.052276,41.897009,NA
3892591066,1.820391,44.642012,"zinnikeri"
3892645875,12.154623,42.107611,NA
3902273876,2.81165,43.597547,"zinnikeri"
3902414841,3.744878,43.889986,"aspis"
3902510830,0.381639,45.470147,"aspis"
3902662663,3.366154,44.341509,"zinnikeri"
3902832916,6.887337,45.964467,"francisciredi"
3902993201,13.961466,41.767904,"hugyi"
3903031053,0.977877,42.98822,"zinnikeri"
3903048904,0.382088,45.469805,"aspis"
3903057049,0.095665,42.781964,"zinnikeri"
3903113190,3.713699,43.673533,"aspis"
3903137006,7.181943,45.039988,"francisciredi"
3903210292,1.921236,43.03206,"zinnikeri"
3903224372,3.833533,43.793371,"aspis"
3903290702,2.846436,43.633766,"zinnikeri"
3903373860,7.198944,45.462044,"francisciredi"
3903425225,1.088961,43.024202,"zinnikeri"
3903459128,3.831456,43.792691,"aspis"
3903463575,1.11927,43.001689,"zinnikeri"
3903476766,2.926784,44.757816,"zinnikeri"
3903482434,3.831465,43.792689,"aspis"
3903539483,1.244955,45.94535,"aspis"
3904122149,5.55,48.82,"aspis"
3904147109,-0.95,42.75,"zinnikeri"
3904273048,13.11,45.78,"francisciredi"
3906712267,2.173853,45.888308,"aspis"
3912126146,-1.969645,48.557514,"aspis"
3912229941,4.503962,44.191109,"aspis"
3912293359,6.083111,49.114674,"aspis"
3912344153,7.182694,45.039892,"francisciredi"
3912474739,7.041613,44.77448,"francisciredi"
3912482403,-3.792164,42.778711,"aspis"
3923547400,3.674076,43.675665,"aspis"
3923615967,3.730456,43.685207,"aspis"
3923737518,2.349784,42.316064,"zinnikeri"
3923738560,3.403649,44.263635,"zinnikeri"
3925405615,3.815101,44.547902,"aspis"
3925410494,-1.973538,48.557067,"aspis"
3925447215,-1.970083,48.557491,"aspis"
3947458323,0.016428,47.682667,"aspis"
3947550521,-0.394852,42.882134,"zinnikeri"
3947695072,7.042526,45.068222,"francisciredi"
3961152470,5.011852,44.77333,"aspis"
3961310449,5.904351,46.486036,"aspis"
3961318686,3.278598,43.884317,"zinnikeri"
3961507705,3.621026,43.65073,"aspis"
3963383873,0.816465,42.811604,"zinnikeri"
3963404852,6.876336,43.935378,"francisciredi"
3966374037,11.863097,43.865864,"francisciredi"
3966617354,3.614192,43.644298,"aspis"
3985607106,3.36109,43.86006,"zinnikeri"
3985608110,3.36109,43.86006,"zinnikeri"
3985611212,3.615645,43.648422,"aspis"
3985612135,3.36109,43.86006,"zinnikeri"
3985619103,3.36109,43.86006,"zinnikeri"
3985623157,3.278598,43.884317,"zinnikeri"
3985626227,3.252253,43.833403,"zinnikeri"
3985627278,3.37036,43.839758,"zinnikeri"
3985628081,3.36109,43.86006,"zinnikeri"
3985630086,3.405005,43.966851,"zinnikeri"
3985630298,3.483776,43.784931,"zinnikeri"
3985633152,3.278598,43.884317,"zinnikeri"
3985638171,3.672342,43.674143,"aspis"
3985639202,3.672342,43.674143,"aspis"
3985643261,3.37036,43.839758,"zinnikeri"
3985645081,3.36109,43.86006,"zinnikeri"
3985648296,3.615645,43.648422,"aspis"
3985657168,3.672342,43.674143,"aspis"
3985658233,3.672342,43.674143,"aspis"
3985662193,3.278548,43.885215,"zinnikeri"
3985666159,3.672342,43.674143,"aspis"
3985667192,3.278598,43.884317,"zinnikeri"
3985669078,3.36109,43.86006,"zinnikeri"
3985669170,3.37036,43.839758,"zinnikeri"
3985672020,3.36109,43.86006,"zinnikeri"
3985673107,3.36109,43.86006,"zinnikeri"
3985673184,3.278598,43.884317,"zinnikeri"
3985675197,3.615645,43.648422,"aspis"
3985687154,3.37036,43.839758,"zinnikeri"
3985687160,3.672342,43.674143,"aspis"
3985688168,3.37036,43.839758,"zinnikeri"
3985691292,3.36109,43.86006,"zinnikeri"
3985695196,3.672342,43.674143,"aspis"
3985696231,3.37036,43.839758,"zinnikeri"
3985699172,3.395766,43.814494,"zinnikeri"
3985727234,3.37036,43.839758,"zinnikeri"
3985739215,3.672342,43.674143,"aspis"
3985740265,3.615645,43.648422,"aspis"
3985742208,3.672342,43.674143,"aspis"
3985744195,3.278598,43.884317,"zinnikeri"
3985750135,3.36109,43.86006,"zinnikeri"
3985750232,3.615645,43.648422,"aspis"
3985753183,3.615645,43.648422,"aspis"
3985762186,3.672342,43.674143,"aspis"
3985773144,3.37036,43.839758,"zinnikeri"
3985781282,3.615645,43.648422,"aspis"
3985784185,3.253707,43.83493,"zinnikeri"
3985784413,3.137983,43.758995,"zinnikeri"
3985788489,2.129026,42.657804,"zinnikeri"
3985792252,3.023252,44.012029,"zinnikeri"
3985793425,3.111079,43.635184,"zinnikeri"
3985794453,2.502584,42.41026,"zinnikeri"
3985795358,7.15052,45.484672,"francisciredi"
3985797312,3.36109,43.86006,"zinnikeri"
3985798306,3.36109,43.86006,"zinnikeri"
3985801351,3.048244,43.691171,"zinnikeri"
3985805260,3.615645,43.648422,"aspis"
3985812324,3.615645,43.648422,"aspis"
3985816490,2.975597,43.611552,"zinnikeri"
3985817218,7.33567,44.105158,"francisciredi"
3985827271,3.672342,43.674143,"aspis"
3985827313,3.453566,43.789336,"zinnikeri"
3985828137,3.814839,44.547994,"aspis"
3985830442,1.868748,42.631043,"zinnikeri"
3985831465,-0.62966,44.706047,"zinnikeri"
3985834350,3.672342,43.674143,"aspis"
3985835400,6.690021,45.330229,"francisciredi"
3985838219,3.615645,43.648422,"aspis"
3985838421,3.803885,43.730544,"aspis"
3985841290,3.36109,43.86006,"zinnikeri"
3985842407,3.536653,43.821053,"aspis"
3985853306,4.348998,44.249824,"aspis"
3985854292,3.615645,43.648422,"aspis"
3985860397,1.863002,42.661099,"zinnikeri"
3985863522,2.975597,43.611552,"zinnikeri"
3985871244,3.672342,43.674143,"aspis"
3985873239,3.615645,43.648422,"aspis"
3985874313,4.348998,44.249824,"aspis"
3985874348,3.36109,43.86006,"zinnikeri"
3985876247,3.615645,43.648422,"aspis"
3985878268,3.026338,43.692903,"zinnikeri"
3985878270,3.672342,43.674143,"aspis"
3985878519,2.979159,43.614263,"zinnikeri"
3985879227,3.615645,43.648422,"aspis"
3985880271,3.094197,43.688151,"zinnikeri"
3985885535,-0.628748,44.704054,"zinnikeri"
3985888545,2.975597,43.611552,"zinnikeri"
3985893325,3.615645,43.648422,"aspis"
3985893331,3.672342,43.674143,"aspis"
3985899262,3.672342,43.674143,"aspis"
3985902210,1.382248,45.946962,"aspis"
3985905343,3.672342,43.674143,"aspis"
3985907364,3.027626,43.692764,"zinnikeri"
3985912279,3.615645,43.648422,"aspis"
3985917333,3.672342,43.674143,"aspis"
3985917340,3.36109,43.86006,"zinnikeri"
3985922238,3.038537,43.696176,"zinnikeri"
3985926267,7.263345,44.157712,"francisciredi"
3985928381,1.84153,42.641056,"zinnikeri"
3985929426,3.454002,43.79233,"zinnikeri"
3985930542,1.866987,42.723828,"zinnikeri"
3985933392,1.807463,42.72928,"zinnikeri"
3985933481,3.672342,43.674143,"aspis"
3985938322,4.348998,44.249824,"aspis"
3985950440,1.952928,42.659014,"zinnikeri"
3985958295,3.672342,43.674143,"aspis"
3985969331,3.36109,43.86006,"zinnikeri"
3986004102,3.36109,43.86006,"zinnikeri"
3986013140,3.36109,43.86006,"zinnikeri"
3986020268,3.672342,43.674143,"aspis"
3986023083,3.36109,43.86006,"zinnikeri"
3986025354,3.615645,43.648422,"aspis"
3986027318,3.36109,43.86006,"zinnikeri"
3986029149,3.274618,43.865339,"zinnikeri"
3986065201,3.672342,43.674143,"aspis"
3986083119,3.36109,43.86006,"zinnikeri"
3986085271,3.36109,43.86006,"zinnikeri"
3986089225,3.672342,43.674143,"aspis"
3986098104,3.278598,43.884317,"zinnikeri"
3986103210,3.672342,43.674143,"aspis"
3986134179,3.37036,43.839758,"zinnikeri"
3986134189,3.672342,43.674143,"aspis"
3986136286,3.36109,43.86006,"zinnikeri"
3986137097,3.36109,43.86006,"zinnikeri"
3986139313,3.75084,44.40837,"aspis"
3986139317,3.615645,43.648422,"aspis"
3986149323,7.31907,44.131135,"francisciredi"
3986151141,3.36109,43.86006,"zinnikeri"
3986155164,3.36109,43.86006,"zinnikeri"
3986157320,3.615645,43.648422,"aspis"
3986159262,3.672342,43.674143,"aspis"
3986163075,3.36109,43.86006,"zinnikeri"
3986209100,3.36109,43.86006,"zinnikeri"
3986209284,3.672342,43.674143,"aspis"
3986215194,3.278598,43.884317,"zinnikeri"
3986215205,3.672342,43.674143,"aspis"
3986216160,3.37036,43.839758,"zinnikeri"
3986218207,3.252505,43.834807,"zinnikeri"
3986221105,3.36109,43.86006,"zinnikeri"
3986242401,3.133318,43.626567,"zinnikeri"
3986247548,1.939729,42.761068,"zinnikeri"
3986248418,3.453566,43.789336,"zinnikeri"
3986251171,3.012882,43.705059,"zinnikeri"
3986257304,4.348998,44.249824,"aspis"
3986261421,2.977883,43.611987,"zinnikeri"
3986265335,3.672342,43.674143,"aspis"
3986267346,3.36109,43.86006,"zinnikeri"
3986269445,1.936372,42.670787,"zinnikeri"
3986273282,2.939616,43.687829,"zinnikeri"
3986274191,3.065241,43.730551,"zinnikeri"
3986276317,3.36109,43.86006,"zinnikeri"
