"gbif_id","longitude","latitude","subspecies"
4985982889,-6.714524,37.092804,"gaditana"
4987777717,-3.581949,42.464748,"latastei"
4993776227,-3.793492,42.648494,"latastei"
4993974833,-3.704581,42.262433,"latastei"
4994034395,-3.652734,42.370031,"latastei"
4994111499,-2.593354,41.8206,"latastei"
4994163207,-1.942324,40.362208,"latastei"
4994338739,-3.566141,41.16966,"latastei"
5006777836,-1.856473,40.252005,"latastei"
5006780677,-1.927583,40.223858,"latastei"
5006924852,-3.62437,42.348738,"latastei"
5007118111,-2.559167,41.82901,"latastei"
5007394124,-3.720696,42.677936,"latastei"
5007409918,-2.170626,36.640505,"gaditana"
5007960477,-3.700326,42.796371,"latastei"
5008157227,-0.419332,38.605644,"latastei"
5008311936,-3.651422,42.283837,"latastei"
5015448463,-5.377046,36.787807,"gaditana"
5063058396,-8.677112,41.269892,"latastei"
5070000825,-3.446424,42.464452,"latastei"
5070003774,-3.403393,42.537836,"latastei"
5070024808,-3.566748,42.525625,"latastei"
5087257743,-4.202356,37.590048,"gaditana"
5087487189,-7.009299,41.915737,"latastei"
5107996021,-4.05,42.6,"latastei"
5108235884,-3.611858,42.756633,"latastei"
5108832248,-5.65,36.5,"gaditana"
5134445746,-3.567448,41.133161,"latastei"
5134555424,-8.980843,39.439259,"latastei"
5134631779,-3.543289,41.153766,"latastei"
5153122456,-3.650316,42.700985,"latastei"
5153780201,-3.365843,41.162752,"latastei"
5166863231,-1.619712,40.443108,"latastei"
5167429436,-8.784386,39.454854,"latastei"
5167572760,-3.505042,41.3939,"latastei"
5167714005,-8.770871,39.405453,"latastei"
5167826067,-3.550704,42.259962,"latastei"
5168424547,-8.140056,41.711312,"latastei"
5176861973,-3.933045,40.680112,"latastei"
5198574796,-3.822778,40.703742,"latastei"
5198967697,-3.615193,42.500968,"latastei"
5206325656,-3.418241,41.014147,"latastei"
5206644829,-8.027962,41.912665,"latastei"
5219366599,-3.85,42.55,"latastei"
5230128321,-3.230225,37.12479,"gaditana"
5237751834,-4.314682,40.725199,"latastei"
5238043783,-4.290785,40.712868,"latastei"
5281923114,-4.142586,40.917529,"latastei"
5292537065,-0.697205,40.149728,"latastei"
5292621560,-4.31198,42.142159,"latastei"
5760415423,-1.76136,40.422395,"latastei"
5827458319,-2.477103,41.973228,"latastei"
5827560801,-3.867997,40.6645,"latastei"
5827965567,-4.230774,37.455898,"gaditana"
5828410576,-2.496519,41.835535,"latastei"
5828504252,-4.183967,42.27984,"latastei"
5828742124,-5.428624,39.570878,"latastei"
5828863830,-4.306509,37.406279,"gaditana"
5831033623,2.007949,41.674865,"latastei"
5837978934,-6.180052,37.659655,"gaditana"
5839899762,-3.483282,42.239744,"latastei"
5840156569,-3.451734,42.281223,"latastei"
5840706202,-3.55,42,"latastei"
5844122892,-4.418302,36.923621,"arundana"
5844399005,-3.420038,42.224892,"latastei"
5867808684,-6.302208,41.861404,"latastei"
5868194220,-3.023906,42.416121,"latastei"
5889464411,-7.996013,37.1975,"gaditana"
5890209987,-3.590504,41.04585,"latastei"
5901309242,-5.342627,36.213076,"gaditana"
5902896683,-5.7,37.65,"gaditana"
5903213695,-4,38.2,"latastei"
5908629606,-5.496086,36.00659,"gaditana"
5908743964,-3.098281,37.013433,"gaditana"
5909384703,-5.399257,36.340076,"gaditana"
5918313324,-3.9,38.1,"latastei"
6150440929,-7.3,39.3,"latastei"
6151745674,-5.7,37.65,"gaditana"
6159267731,-4.894455,40.571675,"latastei"
6171029749,-4.075247,40.67373,"latastei"
6178498417,2.033666,41.73904,"latastei"
6178695149,-4.127104,38.060601,"latastei"
6188193741,1.805312,41.699818,"latastei"
6188292805,-5.595476,39.403708,"latastei"
6188482408,-4.051759,42.260639,"latastei"
6188493351,-5.283351,37.981667,"gaditana"
6188568455,-4.438315,36.959746,"arundana"
6188603455,-4.805473,40.411927,"latastei"
6195612566,-4.004209,42.315973,"latastei"
6195685708,-4.033069,42.297243,"latastei"
6195802499,-3.484578,42.133921,"latastei"
6195837802,0.384892,40.997594,"latastei"
6227569398,0.15,40.7,"latastei"
6234720307,0.264884,40.908776,"latastei"
6235455910,-1.940856,40.292649,"latastei"
6251479494,-7.336488,41.949143,"latastei"
6251784224,-3.564374,42.244229,"latastei"
6273254805,1.014896,41.315606,"latastei"
6274094773,-8.773579,41.338943,"latastei"
6320360109,-4.122111,38.05512,"latastei"
6320569535,-3.620412,42.603417,"latastei"
6321105312,-4.913584,40.399437,"latastei"
6333997425,-3.712512,42.369489,"latastei"
6334118970,-3.791849,42.711323,"latastei"
6334214688,-7.623422,40.32323,"latastei"
6334647435,-3.743239,42.206073,"latastei"
6343450499,-8.152864,41.715575,"latastei"
6344903021,-4.4,42.05,"latastei"
6398587523,-8.762705,41.337119,"latastei"
6399610042,-2.704342,41.731856,"latastei"
6400722756,-0.325194,40.301973,"latastei"
6422806395,-0.494725,38.727835,"latastei"
6422943855,-0.472471,38.724892,"latastei"
6440994925,-5.249996,40.275834,"latastei"
6451946720,-3.889395,40.892826,"latastei"
6469711389,-7.332975,41.923018,"latastei"
6470436320,-8.643652,41.200362,"latastei"
6479963915,-8.396739,40.311127,"latastei"
6480628165,1.872399,41.656225,"latastei"
6481470674,-7.4489,40.238829,"latastei"
6498577772,1.821789,41.431438,"latastei"
6498820025,-3.524172,42.042849,"latastei"
6519460344,-4.034014,42.533915,"latastei"
6519482200,-5.639101,36.099345,"gaditana"
6520165142,-3.515638,42.376659,"latastei"
