"photo_id","file","cluster","proportion","L","a","b","hex"
"1457590242_1","1457590242_1.png",2,0.2092,26.6506787445211,7.62522243174501,5.33659209496034,"#4D3B37"
"1457602821_1","1457602821_1.png",1,0.5912,74.4398239371727,4.39890828109735,7.61496472863194,"#C5B4A9"
"1457602821_1","1457602821_1.png",2,0.4088,43.1031416670866,8.38615577573231,9.71454838018844,"#796056"
"1457611331_1","1457611331_1.png",1,0.6824,68.7006732960081,0.444501678107433,8.10537387580655,"#AFA799"
"1457611331_1","1457611331_1.png",2,0.3176,25.4903644432237,1.58410191289938,-4.41905642384275,"#3C3C43"
"1457611359_1","1457611359_1.png",1,0.717,66.6888112122568,0.18661476568954,-1.13473706279955,"#A2A2A4"
"1457611359_1","1457611359_1.png",2,0.283,38.1515216134359,0.0833605350722812,-2.57182093367342,"#585A5E"
"1457614643_1","1457614643_1.png",1,0.7498,67.1623162574067,-2.88395900362078,14.8509333272331,"#A9A489"
"1457614643_1","1457614643_1.png",2,0.2502,41.9021095310484,-2.19855954511313,11.1973825520929,"#676350"
"1457618204_1","1457618204_1.png",1,0.6898,68.4032534844457,6.91960850867225,0.978798292093603,"#B4A3A5"
"1457618204_1","1457618204_1.png",2,0.3102,51.8769325790599,9.02195000349063,6.21084792412046,"#8F7671"
"1457618338_1","1457618338_1.png",1,0.7732,65.8790346849703,2.6314796378211,-5.5768694920154,"#A09FAA"
"1457618338_1","1457618338_1.png",2,0.2268,42.0264695910615,8.72622500172504,-5.34465706032512,"#6E5F6C"
"1457625084_1","1457625084_1.png",1,0.6192,74.0427281631936,3.53508208802745,9.54467959347079,"#C4B3A5"
"1457625084_1","1457625084_1.png",2,0.3808,43.8071703013137,3.96888307089162,11.1129312786942,"#756555"
"1457625489_1","1457625489_1.png",1,0.7258,66.9853243919709,0.309177594567476,13.8141315797583,"#ADA28A"
"1457625489_1","1457625489_1.png",2,0.2742,50.6565801482926,2.42187890117949,12.9671234545102,"#857663"
"1457626254_1","1457626254_1.png",1,0.7922,66.203833284303,3.85754187780257,11.5017660544275,"#B09E8D"
"1457626254_1","1457626254_1.png",2,0.2078,37.7510279692171,11.9837376973263,20.1137705380999,"#755139"
"1457626977_1","1457626977_1.png",1,0.5498,76.1071609488143,0.879323940332345,6.09528349089647,"#C2BBB1"
"1457626977_1","1457626977_1.png",2,0.4502,49.2781726070884,2.08913992598786,9.89905367094124,"#7F7365"
"1457634571_1","1457634571_1.png",1,0.769911504424779,66.0119103763274,-1.09536345018188,-0.940534053297675,"#9EA1A2"
"1457634571_1","1457634571_1.png",2,0.230088495575221,48.8008934605863,-1.03932487859185,-0.229829027164248,"#727474"
"1457643663_1","1457643663_1.png",1,0.6062,74.5903967129342,-0.231332251657247,8.77715259201934,"#BEB7A7"
"1457643663_1","1457643663_1.png",2,0.3938,44.094217203583,-0.0551715219884737,14.9088501770581,"#716750"
"1500247430_1","1500247430_1.png",1,0.558,75.5164486633967,0.832427084939127,6.04266830865341,"#C0B9AF"
"1500247430_1","1500247430_1.png",2,0.442,48.7055635934718,1.72466541631796,9.58568253352144,"#7D7264"
"1500299628_1","1500299628_1.png",1,0.722,67.0236710024924,3.63170729233336,11.8719293151215,"#B2A08E"
"1500299628_1","1500299628_1.png",2,0.278,51.3014726501916,3.5622820210553,21.6154098221682,"#8D7756"
"1500299628_2","1500299628_2.png",1,0.6608,69.7274243779756,3.1837046940546,14.2304931974716,"#BAA891"
"1500299628_2","1500299628_2.png",2,0.3392,48.0420095847897,3.22995082132011,18.7283460487227,"#826F53"
"1500345911_1","1500345911_1.png",1,0.7534,67.0825765807044,-2.32096464432797,5.15867060108529,"#A3A49A"
"1500345911_1","1500345911_1.png",2,0.2466,37.9972274308502,-3.80519279253395,9.74944216342757,"#5A5B4A"
"1562914819_1","1562914819_1.png",1,0.529,80.2871496171502,4.83469206869904,9.54508831143762,"#D8C4B6"
"1562914819_1","1562914819_1.png",2,0.471,49.1278541781992,13.285215894269,20.4041221922152,"#956C53"
"1562915990_1","1562915990_1.png",1,0.6658,73.6509113810328,2.85070378716955,10.5075271419481,"#C2B3A2"
"1562915990_1","1562915990_1.png",2,0.3342,36.0060889436872,11.6885059634106,23.5296547565828,"#714D2F"
"1562925831_1","1562925831_1.png",1,0.7318,67.4819255564599,2.78395742338791,13.8739799629052,"#B3A28C"
"1562925831_1","1562925831_1.png",2,0.2682,32.9278285461493,5.11177952114186,14.9448938495557,"#5D4A36"
"1562929429_1","1562929429_1.png",1,0.5102,48.052909474636,1.35395804365256,8.84035975208006,"#7A7163"
"1562929429_1","1562929429_1.png",2,0.4898,86.0162904622666,0.737867756092057,11.6491407010515,"#E2D6C1"
"1562930581_1","1562930581_1.png",1,0.739,69.5266229161909,3.85715519948264,10.7047963303144,"#B9A797"
"1562930581_1","1562930581_1.png",2,0.261,33.2190495022532,5.71385399946522,12.8482854328061,"#5E4A3A"
"1562931060_1","1562931060_1.png",1,0.7176,66.8282114053699,7.77676559075874,20.0454023671033,"#BD9D7F"
"1562931060_1","1562931060_1.png",2,0.2824,56.3346422068689,8.97652624670232,24.1009694676825,"#A4805E"
"1562939786_1","1562939786_1.png",1,0.733,67.5298792970891,-4.69657481481132,1.7254228146788,"#9DA7A1"
"1562939786_1","1562939786_1.png",2,0.267,33.6349532104967,-7.57099760764613,4.17951555415287,"#455248"
"1562939820_1","1562939820_1.png",1,0.7642,67.0919732941944,-1.74213283786548,15.819785480011,"#ABA387"
"1562939820_1","1562939820_1.png",2,0.2358,36.1894833144556,2.77720493140859,21.080047918284,"#645333"
"1562949140_1","1562949140_1.png",1,0.7146,67.9893126655659,3.16083939928081,22.0826550797326,"#BAA27E"
"1562949140_1","1562949140_1.png",2,0.2854,44.8955735241572,4.69534296084184,22.5536603614103,"#7E6645"
"1562949228_1","1562949228_1.png",1,0.6538,71.0238512054176,1.35348213310553,11.56863506919,"#B9AC99"
"1562949228_1","1562949228_1.png",2,0.3462,45.9839218412745,0.971627324751789,10.0044707169469,"#756C5C"
"1562952762_1","1562952762_1.png",1,0.717,69.4799929030445,0.646721686705183,0.032185386216793,"#ABA9AA"
"1562952762_1","1562952762_1.png",2,0.283,39.1317597939103,0.944959676372748,3.69433099870704,"#605B56"
"1562952827_1","1562952827_1.png",1,0.6426,67.7671555606581,4.7603686698949,9.01982155318742,"#B4A295"
"1562952827_1","1562952827_1.png",2,0.3574,57.9361386952307,5.11413390108927,8.15882952330326,"#9A887D"
"1562954161_1","1562954161_1.png",1,0.6558,70.8261183539871,1.93115327321734,4.12781321692679,"#B4ACA6"
"1562954161_1","1562954161_1.png",2,0.3442,44.7483477599815,2.94011685276404,4.07024343096047,"#726863"
"1562956341_1","1562956341_1.png",1,0.5384,50.9406270468799,-4.60268735763604,9.03993618940608,"#787B6A"
"1562956341_1","1562956341_1.png",2,0.4616,89.5261550395176,-2.38168532844869,5.94715061629276,"#E1E2D6"
"1562956814_1","1562956814_1.png",1,0.5344,74.9998773105194,4.68169765527406,-5.77119948984153,"#BDB6C3"
"1562956814_1","1562956814_1.png",2,0.4656,52.67395037892,7.08637811379003,-5.36277303080359,"#867A87"
"1562967086_1","1562967086_1.png",1,0.5764,70.0482433686651,1.54031725165941,11.6533780609585,"#B7AA96"
"1562967086_1","1562967086_1.png",2,0.4236,56.6198080328031,1.25981008704038,11.771177420184,"#928674"
"1562974520_1","1562974520_1.png",1,0.651,69.9256200452825,2.4880225950653,5.71650393992468,"#B4A9A1"
"1562974520_1","1562974520_1.png",2,0.349,41.4767066638301,6.68719859775237,12.4805229114659,"#745D4E"
"1563435748_1","1563435748_1.png",1,0.6156,70.9265132304276,-1.42518173674766,-6.90667315107669,"#A4AFBA"
