photo_ID,class_coverage
3923592079_2.jpg,20.97
3923592079_3.jpg,27.40
3923592079_4.jpg,1.26
3923652276_1.jpg,9.57
3925068492_1.jpg,2.76
3925261578_1.jpg,4.58
3925261578_2.jpg,4.01
3925474690_1.jpg,1.96
3925474690_2.jpg,2.03
3925474690_3.jpg,2.80
3925474690_4.jpg,3.65
3947138318_1.jpg,7.27
3947138318_2.jpg,7.77
3947138318_3.jpg,5.88
3947601703_1.jpg,5.60
3947601703_2.jpg,8.50
3961211912_1.jpg,2.91
3961211912_2.jpg,1.83
3961211912_3.jpg,0.55
3961455914_1.jpg,5.44
3963399901_1.jpg,15.68
3963460776_1.jpg,3.13
3963460776_2.jpg,5.45
3986382390_1.jpg,3.80
3994140653_1.jpg,6.26
3995412756_1.jpg,14.09
3995518777_1.jpg,13.15
3995518777_2.jpg,14.36
3995518927_1.jpg,2.59
3995518927_2.jpg,1.30
3995653261_1.jpg,20.85
3995653261_2.jpg,18.18
3995653261_3.jpg,47.79
3995653261_4.jpg,23.57
3995938661_1.jpg,6.44
3995960817_1.jpg,0.43
3995960817_2.jpg,2.49
3995960817_3.jpg,3.57
3995960817_4.jpg,4.50
3995960817_5.jpg,0.41
3996000357_1.jpg,2.98
3996198984_1.jpg,1.02
3996662996_1.jpg,7.00
3996701858_1.jpg,5.43
3996939330_1.jpg,4.98
3996939330_2.jpg,16.35
3996958968_1.jpg,22.78
3996958968_2.jpg,26.01
3996958968_3.jpg,48.33
3996958968_4.jpg,46.01
3997170389_1.jpg,25.30
3997170389_2.jpg,24.33
3997170389_3.jpg,36.27
3997170389_4.jpg,31.92
3997342840_1.jpg,15.17
3997378664_1.jpg,7.90
3997378664_2.jpg,3.74
3997378664_3.jpg,1.01
3997378664_4.jpg,7.67
4006554006_1.jpg,10.31
4006628308_1.jpg,2.32
4018343432_1.jpg,39.06
4018414466_1.jpg,15.88
4018506424_1.jpg,35.23
4018645448_1.jpg,22.40
4018647469_1.jpg,16.03
4029170772_1.jpg,11.34
4034630571_1.jpg,19.71
4054908746_1.jpg,0.00
4056054414_1.jpg,20.96
4056054414_2.jpg,17.99
4056266261_1.jpg,6.52
4056396637_1.jpg,4.98
4056438662_1.jpg,13.51
4056675737_1.jpg,9.60
4056675737_2.jpg,4.91
4056675737_3.jpg,9.39
4058098494_1.jpg,25.19
4058098494_2.jpg,28.28
4058174390_1.jpg,20.08
4067519408_1.jpg,3.71
4067724425_1.jpg,2.95
4080659089_1.jpg,4.07
4080659089_2.jpg,4.56
4080659089_3.jpg,4.35
4096659434_1.jpg,6.14
4096791861_1.jpg,1.48
4102773285_1.jpg,4.95
4102807855_1.jpg,5.34
4102807855_2.jpg,1.88
4102807855_3.jpg,1.54
4102807855_4.jpg,0.85
4102807855_5.jpg,1.23
4102807855_6.jpg,1.05
4103304983_1.jpg,14.43
4103304983_2.jpg,9.97
4103314201_1.jpg,6.13
4111899997_1.jpg,1.73
4116247787_1.jpg,0.66
4116307953_1.jpg,1.86
4116508679_1.jpg,1.21
4121032182_1.jpg,15.28
4121032182_2.jpg,15.28
4121032182_3.jpg,4.37
4121032182_4.jpg,4.30
4121032182_5.jpg,16.00
4121131826_1.jpg,0.51
4121131826_2.jpg,0.51
4121131826_3.jpg,0.38
4121131826_4.jpg,0.19
4121131826_5.jpg,0.19
