"photo_id","wb_gain_r","wb_gain_g","wb_gain_b","exposure_gain","saturated_frac","wb_clamped","exp_clamped","n_bg_pixels","residual_a","residual_b","residual_euclid"
"2833006422_1",0.79500298049553,1.05769837877857,1.25518712053416,1.19910784059552,0.0234,FALSE,FALSE,19532,3.06983956006424,1.68549720740035,3.50211589766669
"2833408887_1",0.963665557682913,1.0216323010403,1.01680799668399,1.09320409685304,0.00905,FALSE,FALSE,19819,0.921415627816113,6.23358364763051,6.30131508902628
"2833408887_2",0.977448934266425,1.01608906758676,1.00728979747979,1.01486305887372,0.0525,FALSE,FALSE,18950,0.711448860064329,4.49631752181578,4.55225556592273
"2833524631_1",0.826486354804288,1.04386086142787,1.20181244587469,1.54174963385726,0.29535,FALSE,FALSE,14093,1.83601234653852,1.75725875528052,2.54143653661702
"2833524631_2",0.830284023773444,0.984569760777421,1.28218146476442,1.61966084454711,0.1145,FALSE,FALSE,17710,4.39833738932527,2.19195241196063,4.91426771418048
"2833524631_3",0.757361213160761,1.08479730866155,1.31961831786099,1.37764206148879,0.0738,FALSE,FALSE,18524,1.5838459242824,1.33756036485275,2.07307395948408
"2833524631_4",0.857864082054684,1.03364128689957,1.15358806970416,1.17498730587788,0.15395,FALSE,FALSE,16921,1.06150200341959,4.22240297255205,4.35378839240956
"2833524631_5",0.799688784216362,1.04529223797617,1.26128332505908,1.32844906941018,0.19265,FALSE,FALSE,16147,1.0301666996344,4.81693667953391,4.92586260503425
"2833678504_1",0.968897660045497,0.82583747626634,1.3209913227509,2.69987577762179,0.0714,FALSE,FALSE,18572,-9.46403685070851,19.3941535263098,21.5801108549897
"2833678504_2",0.989547941229952,0.983434170889423,1.02817966629501,1.11982818521503,0.00149999999999995,FALSE,FALSE,19970,0.037652013455014,-0.834890621957141,0.835739208574779
"2833678504_3",0.996744323909903,0.999173085703348,1.00411073777322,0.981061816232314,0.0245,FALSE,FALSE,19510,0.00297690888573232,-0.126065168788703,0.12610031232411
"2834004674_1",0.874794460369787,1.00385793887475,1.16182145957373,1.31853117935033,0.00714999999999999,FALSE,FALSE,19857,0.366892671657293,4.02698577324461,4.04366475495067
"2834024011_1",0.943429997666283,1.00850529497979,1.05432792705709,1.03353692291247,0.0357,FALSE,FALSE,19286,1.12239965837607,5.26632163313255,5.3846006849833
"2834287499_1",1.00079247192386,1.00046044793519,0.9987494853151,1.45797042215802,0,FALSE,FALSE,20000,-0.0083963294588707,0.0378098115971337,0.0387308688437614
"2834287499_2",1.00407694519438,0.998774497143448,0.997174620740823,1.05746883719997,0.000149999999999983,FALSE,FALSE,19997,0.0622517723338212,0.0637428445848798,0.0890978865881455
"2834287499_3",1.00398978513082,0.995991873151763,1.00005032910799,1.1149882549631,0.00675000000000003,FALSE,FALSE,19865,0.149083786575299,-0.0456270705696094,0.155909605183239
"2834396240_1",0.941793748708427,0.946205076338467,1.13463197216615,1.07934297036447,0.01385,FALSE,FALSE,19723,-0.407195353582024,7.34098817706124,7.35227280993651
"2834396240_2",0.889828066145333,1.04945699318312,1.08305556603638,1.03649686894521,0.00819999999999999,FALSE,FALSE,19836,3.98397220161181,3.52513344443665,5.31964287375585
"2834396240_3",0.963146297598028,0.995987149243735,1.04416056390103,1.0197826415855,0.00234999999999996,FALSE,FALSE,19953,5.34548750805086,2.40666000950258,5.86227337302405
"2835481418_1",0.952528958504524,1.01613128100384,1.03515559706393,1.15512234633129,0.00705,FALSE,FALSE,19859,0.830549996342911,3.54074602212651,3.63685244265283
"2835575781_1",0.86561158370034,0.984571180184273,1.20616081993046,1.28934087292813,0.02145,FALSE,FALSE,19571,1.6120409035621,9.05461257599665,9.19699324649931
"2835954585_1",0.939383134794581,0.987847777148074,1.08322421258794,1.21516548753017,0.00495000000000001,FALSE,FALSE,19901,-0.0262958408043801,0.301070714594198,0.302216886407544
"2836142680_1",0.959881997205118,1.00255232820735,1.04085230081442,1.25460742651478,0.000149999999999983,FALSE,FALSE,19997,-0.661433783928578,5.63210774505183,5.67081407757254
"2836488013_1",0.922437820622724,0.977280258733453,1.12023710893392,1.29670338638823,0.2062,FALSE,FALSE,15876,-0.520112319375376,10.5110549771152,10.5239153149721
"2836698957_1",1.00079786228407,0.983924256291108,1.0157865101898,1.29596083221504,0.00265000000000004,FALSE,FALSE,19947,-0.256026381652286,3.00013389513178,3.01103850802685
"2837530780_1",0.967359942987256,1.01354765138449,1.02079857881399,1.10068600480523,0.0638,FALSE,FALSE,18724,10.7658436089582,4.79365684667574,11.7848434260379
"2838003582_1",1.04852708873447,0.95889694927033,0.996595364289542,1.00862188797005,0.0472,FALSE,FALSE,19056,0.432873217026536,0.998747406135569,1.08851991404909
"2838003582_2",1.03264207213799,0.988470824003855,0.980443486070175,1.21456517014784,0.000750000000000028,FALSE,FALSE,19985,-0.180111838342989,0.411038562785637,0.4487682858761
"2838003582_3",0.993651343791437,0.986279131949986,1.02072163780757,1.09171820251943,0.00119999999999998,FALSE,FALSE,19976,-0.214140127772378,0.46592146783333,0.512775592740465
"2838360225_1",1.29137023984163,1.0697430456898,0.774698464178298,1.36976728266181,0.00109999999999999,FALSE,FALSE,19978,0.0881935785200239,-2.54778676231916,2.54931274926026
"2838360225_2",1.33408082031443,1.050843440852,0.769939299864352,1.27324569937012,0.01015,FALSE,FALSE,19797,0.605492544501041,-4.22956249710817,4.27268301403115
"2838410839_1",0.988095011807704,1.008441931649,1.0036907339456,1.24474087334463,0.00044999999999995,FALSE,FALSE,19991,0.0977586892031423,0.127079306698819,0.160330631838613
"2838590780_1",1.02783265242858,1.00654343115523,0.967511106871114,1.24200475740565,4.99999999999945e-05,FALSE,FALSE,19999,0.126446708511085,0.221031082284662,0.254643887476641
"2838590780_2",1.00731073062814,1.00596530556765,0.986984045784804,1.03942821404218,0.00234999999999996,FALSE,FALSE,19953,-0.431394371948723,-0.640340013605911,0.772098722427289
"2838708573_1",0.911672246444691,0.828619290413718,1.43618787297507,1.54269825263608,0.1556,FALSE,FALSE,16888,-4.39710479751426,14.6153418531322,15.2624620584046
"2838708573_2",0.884663537748713,0.834067032219018,1.49101882178889,1.6701474393911,0.0617,FALSE,FALSE,18766,-5.92978426591731,15.3660100707017,16.4704768277433
